,Datetime,Text,Username,Geolocation
1524,2020-06-09 17:46:05+00:00,"No one is minimising anything, hindsight is a wonderful thing. Colston did much good for Bristol. Certainly more than George Floyd did for anywhere he lived. Also the removal of this statue was nothing to do with slavery. It was solely to do with anarchy.",spainlover63a,
1525,2020-06-09 17:45:58+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/JDRzHJSs via @Change — we can start reshaping history right now!,Thea_Hartman,
1526,2020-06-09 17:45:54+00:00,Hope nobody does anything to king Billy's statue in town head.... Who bought the slave company from Edward colston......,rebelsparkie,
1527,2020-06-09 17:45:50+00:00,"Except you don't go to Auschwitz (in Poland btw) and see a plaque that says ""war time residence of Jews and German Soldiers"" Yet the Colston statue plaque mentions only his philanthropy despite 3 occasions when a 2nd plaque was supposed to be added about his crimes (but never was",Luke_McShane,
1528,2020-06-09 17:45:28+00:00,"Never mind Colston's statue being pulled down and chucked in the river, my resident's WhatsApp group were more concerned that somebody moved a communal bench in the courtyard.",theprimaryhead,
1529,2020-06-09 17:44:22+00:00,It’s still mob rule. Just an appointed mob. Leave it alone - put up new statues that face down the old with context and information. Leave the statue of Colston but have him facing a statue of the people he profited from.,RdgButler,
1530,2020-06-09 17:44:20+00:00,Auschwitz is a memorial to the people who dies there - in all its horror. Is the Colston statue a memorial to the thousands of black slaves who died in cramped boats? No it isn’t,seano9909,
1531,2020-06-09 17:43:36+00:00,"I disagree with Kier Starmers comments on the Colston statue but I genuinely think he's playing the (electorally vital) middle class, small village, home county, small c conservative type folks brilliantly ",Mr_Cusack,
1532,2020-06-09 17:43:24+00:00,"Here's an idea that caters for both those who miss the Colston statue and those who don't ""We drag him out the water, put him back on the plinth, tie cable round his neck and commission some life-size bronze statues of protesters in the act of pulling him down. Everyone happy."" ",Bez78829056,
1533,2020-06-09 17:43:22+00:00,@bbcpointswest we don’t care if some racist police officers in Bristol wanted to stop the toppling of a statue of a slave trader. Should be fired. They have no understanding of the people they serve. Utterly tone deaf piece by you. Shame on you. #Colston #bbcnews #c4news,RANTER_DAD,
1534,2020-06-09 17:43:20+00:00,Absolutely time to ask this of all our monuments. What about the monuments of others who profited from the slave trade including those of the Royal Family? Or are we just choosing to be selective now? I'm not saying Colston's statue doesn't belong at the bottom of the sea....,JoanneK39,
1535,2020-06-09 17:42:49+00:00,"Pipe down Rambo. If you want Colston's statue for your personal usage, he's down in Bristol harbour. Just remember your swimming trunks.",nataliecvincent,
1536,2020-06-09 17:42:35+00:00,removing the Colston statue had been a long-running campaign when i moved to Bristol in 2002.,en_ligne_,
1537,2020-06-09 17:42:27+00:00,"Personally I think you must be a great professor. As you explained the furore over the Edward Colston statue brilliantly. If the idea of your job is education, then you educated me wonderfully . I had no idea who he was and why people were so angry before I do now and i get it.",FionaMo17027300,
1538,2020-06-09 17:42:01+00:00,"Ah well sure. I think there probably is a spectrum. But like tiaras, crowns and medals, there’s no way to give someone a statue that does not imply veneration. The ones of Colston and Rhodes were self-built or by trusts dedicated to them, and they celebrate them, falsely. &gt;",TheSyst00873084,
1539,2020-06-09 17:41:50+00:00,Group of white men 'try to save Edward Colston statue in Bristol' | Metro News ,42Heath,
1540,2020-06-09 17:41:32+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,wdlindsy,
1541,2020-06-09 17:41:24+00:00,"Murder, even of slaves, was not regarded as moral even in Colston's time. And that statue was erected in 1895, 62 years after slavery was abolish in the British Empire. If you want to talk about historical nuance, knowing some actual history is a good start mate.",ianbetteridge,
1542,2020-06-09 17:41:21+00:00,"""Banksy says Edward Colston statue should be put back on its Bristol plinth surrounded by sculptures of protestors pulling it down to keep 'everyone happy"" - had to laugh!",patricktheart,
1543,2020-06-09 17:41:18+00:00,"The statues of Edward Colston, King Leopold II and John Castleman, all genocidal slave traders and vile racists, were removed this week in London, Antwerp and Louisville. My university, @HofstraU, still has a Jefferson statue erected despite years of backlash. It needs to go now.",vsvjt,
1544,2020-06-09 17:40:29+00:00,"Yet the statue to Edward Colston celebrates a slaver, with no other redeeming qualities.",AzorInfo,
1545,2020-06-09 17:39:54+00:00,"@BorisJohnson Boris - you cannot 'desecrate' a statue, unless the statue is of a god or holy figure. Do you consider #Colston to be a holy figure?",FreeBesieged,
1546,2020-06-09 17:39:52+00:00,"Beautiful art! ""Statue of slave trader Edward Colston pulled down during Bristol demonstrations"" ",AdavidFk,
1547,2020-06-09 17:39:45+00:00,"And finally this, and Sadiq Khan's review, and the fall of the Leopold statue in Holland, reiterate how right what Keir called ""lawlessness"" proved to be. 11,000 signatures couldn't bring down Colston- #BLMbristol protesters brought down so much more.",francesgrahl,
1548,2020-06-09 17:39:15+00:00,"they've been defacing Colston's statue in Bristol for decades. and the city only just now started looking into revising the plaque, but not removing the statue. let his ass rot in the harbor, our world abounds with documentation on his kind, rest assured we have the info we need",awyeahyeehaw,
1549,2020-06-09 17:39:11+00:00,The true history. Previous calls to remove Colston were sidelined. Statue only erected 170yrs after his death &amp; indicative of massive rewriting of his life &amp; legacy. https://www.brh.org.uk/site/articles/myths-within-myths/?fbclid=IwAR0CpXMFBy018WdLtCFFJKpuOywUOYuRR1yORzj1Ws0l-kuGw3fntiHa9yk,maxinehouston,
1550,2020-06-09 17:39:06+00:00,Labour's left uneasy with leader's view on tearing down Colston statue ,canisgallicus,
1551,2020-06-09 17:39:04+00:00,"“The Colston Statue, for example, did not mention his role in the slave trade. It constructed a history from which slavery was written out and cast it in bronze” And all democratic efforts to correct this failed despite promises Read a real historian https://twitter.com/redhistorian/status/1270367366136967170?s=21",fascinatorfun,
1552,2020-06-09 17:38:54+00:00,"Not the point I'm making. I'm saying the pyramids were memorialising/ eternalising the Pharaohs, who were slavers. Colston didn't get slaves to build his statue, which would be analagous in this case. Read what I wrote",Sam09207395,
1553,2020-06-09 17:38:47+00:00,"Of course not..the statue in Bristol was torn down but Edward Colston was still a slave trader, tear down Rhodes statue but he was still an imperialist. This morning I'm still a white Englishman and Anthony Joshua is still a black Englishman! What is it these people want?",DavidRodwell11,
1554,2020-06-09 17:38:16+00:00,Edward Colston's statue going under doesn't mean he's been erased from history. Little Britain's removal from streaming services doesn't mean it has been erased from history. They exist in archives. If only you picked up a related book/article. History isn't always handed to us.,twonamesmarie,
1555,2020-06-09 17:38:06+00:00,Very apropos... Thanks to banksy . . What should we do with the empty plinth in the middle of Bristol? Here’s an idea that caters for both those who miss the Colston statue and those who don’t. We drag him… https://www.instagram.com/p/CBORYAAjp7g/?igshid=1nvrtc5946ckh,FoxVegas,
1556,2020-06-09 17:38:05+00:00,I just thought of another thing to add to your excellent activities (paintball and food trucks). There could be daily demonstrations of Colston's statue being dumped in the river and visitors get to join in. Or like a log ride where families ride on the back of him into water,AaronCliffy,
1557,2020-06-09 17:37:59+00:00,Yes it is complex...and your thread shows that you have not understood this issue despite an Oxford history degree after private schooling Colston was of his time (history). His statue is a celebration of his life which people today would rather not be reminded off constantly.,alanjstedman,
1558,2020-06-09 17:37:57+00:00,The destruction of Colston's statue in Bristol is a distraction from Racism. Slavery affects people of all colours and creed and has for thousands of years. Colston was no better or worse than the Africans who sold their people for slavery. Stop #slavery now,Bimble50,
1559,2020-06-09 17:37:28+00:00,"The poll shows we have some distance to travel. That said, only one third wanted the statue to stay. I notice there are conversations around the country going on about less dramatic ways of removing statues. The real value of the Colston Action could well be as a catalyst.",blaurock,
1560,2020-06-09 17:37:00+00:00,STEPHEN GLOVER: BBC's comic bias proof it has given up on impartiality https://mol.im/a/8400421 #DefundTheBBC #bbcnews #londonriots #bristolriot #colstonstatue #wato #Scummedia #bbcpm #newsnight #c4news #bbcaq,Unionbuster,
1561,2020-06-09 17:36:59+00:00,"The people of Bristol have been campaigning for the statue to be removed for years. Other places such as Colston School changed names a couple of years ago, and the Colston Hall has been consulting on the same since 2017 but the planned end of spring this year had to be delayed",Peter_Dawe,
1562,2020-06-09 17:36:19+00:00,I saw people saying “why didn’t they try and get the statue taken down legally??” THEY DID AND they tried to have a plaque put up further explaining Colston’s role in the slave trade and they couldn’t even get that approved. He ended up where he belongs. #BlackLivesMatter,bearosekoch,
1563,2020-06-09 17:36:14+00:00,"I hear you and don't wholeheartedly support the pulling down of Colston's statue in anger. I agree it should be removed but only after debate and when reasons for removing have been fully discussed, explained and understood. In that way the message being sent out is more powerful",markettownmabel,
1564,2020-06-09 17:36:12+00:00,"I was for the removal of the Colston statue and I'd support the removal of Rhodes, but any reasonable mind should be asking now where does the removal of statues end? How far do you go and with what criteria? That is the question that troubles me. #RhodesMustFall",shore_plutonian,
